suburb,state,latitude,longitude
Sandpatch,WA,-35.0055,117.8363
Marbelup,WA,-34.9675,117.7333
Vancouver Peninsula,WA,-35.0055,117.8363
Bornholm,WA,-35.0606,117.5769
Kalgan,WA,-34.8847,118.0131
Willyung,WA,-34.9433,117.8795
Seppings,WA,-35.0099,117.9087
Napier,WA,-34.8333,118.0
Mckail,WA,-34.9853,117.8301
Spencer Park,WA,-35.0052,117.9001
Lockyer,WA,-35.0057,117.8588
Goode Beach,WA,-35.0887,117.9358
Drome,WA,-34.9572,117.8109
Collingwood Heights,WA,-34.9927,117.9207
Nullaki,WA,-35.0161,117.3785
Elleker,WA,-35.0092,117.7303
Little Grove,WA,-35.068,117.872
Lowlands,WA,-35.0577,117.5144
Albany,WA,-35.0269,117.8837
Port Albany,WA,-35.0319,117.9003
Robinson,WA,-35.0285,117.8342
Lange,WA,-34.9937,117.887
King River,WA,-34.9344,117.9119
Lower King,WA,-34.9578,117.9383
Gledhow,WA,-35.0063,117.8269
Youngs Siding,WA,-35.0167,117.5167
Albany Dc,WA,-34.7609,117.9075
Albany Po,WA,-35.0269,117.8837
Haynes,WA,-32.162,115.9815
Forrestdale,WA,-32.1552,115.9342
Brookdale,WA,-32.167,116.0019
Mount Richon,WA,-32.1735,116.0214
Seville Grove,WA,-32.1364,115.989
Bedfordale,WA,-32.1741,116.0504
Mount Nasura,WA,-32.1378,116.0247
Piara Waters,WA,-32.1334,115.9163
Doobarda,WA,-32.1546,115.9882
Wungong,WA,-32.1802,116.0095
Hilbert,WA,-32.1782,115.9849
Harrisdale,WA,-32.1108,115.9356
Armadale,WA,-32.1461,116.0093
Walliston Dc,WA,-31.8819,115.8243
Kelmscott,WA,-32.1243,116.0259
Kelmscott Dc,WA,-32.1171,116.0135
East Lyons River,WA,-25.0499,115.2091
Gascoyne River,WA,-25.0499,115.2091
West Lyons River,WA,-25.0499,115.2091
Gascoyne Junction,WA,-25.0499,115.2091
North West Cape,WA,-21.9263,114.0295
Exmouth,WA,-21.9306,114.1209
Learmonth,WA,-22.25,114.0833
Exmouth Gulf,WA,-22.0357,114.0779
Cape Range National Park,WA,-22.0357,114.0779
Talandji,WA,-21.6376,115.1122
Cane,WA,-21.6376,115.1122
Peedamulla,WA,-21.6376,115.1122
Yannarie,WA,-21.6376,115.1122
Onslow,WA,-21.6376,115.1122
Barrow Island,WA,-20.85,116.7638
Pannawonica,WA,-21.6392,116.3222
Fortescue,WA,-21.6392,116.3222
Hamersley Range,WA,-21.6392,116.3222
Millstream,WA,-21.6392,116.3222
Paraburdoo,WA,-23.2042,117.6697
Barrabup,WA,-33.9023,115.6677
Yoganup,WA,-34.014,115.6911
Jalbarragup,WA,-34.0241,115.6266
Carlotta,WA,-34.1248,115.7986
Cundinup,WA,-33.8455,115.7948
East Nannup,WA,-34.0319,115.8561
Darradup,WA,-34.0782,115.6003
Nannup,WA,-33.9787,115.7646
Scott River East,WA,-34.3458,115.4468
Jarrahwood,WA,-33.7949,115.6641
Cowaramup,WA,-33.8504,115.1038
Treeton,WA,-33.8406,115.1639
Baudin,WA,-33.8438,115.0957
Gracetown,WA,-33.8404,115.0194
Forest Grove,WA,-34.0667,115.0833
Redgate,WA,-34.05,115.0917
Boranup,WA,-34.05,115.0917
Witchcliffe,WA,-34.0333,115.1
Alexandra Bridge,WA,-34.1592,115.1973
Nillup,WA,-34.1331,115.2685
Karridale,WA,-34.2167,115.0833
Scott River,WA,-34.2651,115.2674
Courtenay,WA,-34.1914,115.2384
Warner Glen,WA,-34.0972,115.2167
Hamelin Bay,WA,-34.2264,115.0571
Deepdene,WA,-34.3063,115.155
Kudardup,WA,-34.2491,115.1552
Leeuwin,WA,-34.3455,115.1365
Molloy Island,WA,-34.3063,115.155
East Augusta,WA,-34.315,115.169
Augusta,WA,-34.3157,115.1592
Midland Dc,WA,-31.9085,115.8885
Bassendean Dc,WA,-31.8496,115.8584
Coolbinia,WA,-31.9147,115.8489
Menora,WA,-31.9189,115.8621
Mount Lawley,WA,-31.9344,115.8716
Maylands,WA,-31.931,115.8949
Bayswater,WA,-31.9169,115.9178
Dianella,WA,-31.8882,115.8719
Noranda,WA,-31.8733,115.899
Morley,WA,-31.8877,115.9099
Embleton,WA,-31.9035,115.909
Bassendean,WA,-31.9091,115.9437
Guildford,WA,-31.9,115.9667
Malaga,WA,-31.8526,115.881
Malaga Dc,WA,-31.8496,115.8584
Rivervale,WA,-31.9555,115.9131
Redcliffe,WA,-31.9384,115.9464
Belmont,WA,-31.9435,115.9255
Ascot,WA,-31.9382,115.9226
Welshpool Dc,WA,-31.9944,115.9222
Welshpool,WA,-31.9944,115.9222
Kalamunda,WA,-31.9737,116.0584
Welshpool Dc,WA,-32.005,115.9387
Burges,WA,-31.8167,116.7833
Kauring,WA,-31.9357,117.0086
Gilgering,WA,-31.9007,116.7937
Flint,WA,-31.9007,116.7937
Gwambygine,WA,-31.9757,116.8063
Mount Observation,WA,-31.9007,116.7937
Narraloggan,WA,-31.9007,116.7937
Balladong,WA,-31.9175,116.7404
Malebelling,WA,-31.8272,116.9029
Wilberforce,WA,-31.9007,116.7937
Daliak,WA,-31.8887,116.7093
St Ronans,WA,-31.9197,116.6453
Flynn,WA,-31.9007,116.7937
Greenhills,WA,-31.9208,116.9643
Caljie,WA,-31.7763,116.9254
Mount Hardey,WA,-31.9,116.8667
Badgin,WA,-31.8105,116.9624
Saint Ronans,WA,-31.9197,116.6453
Cold Harbour,WA,-31.8873,116.8372
Talbot,WA,-32.0333,116.6833
Quellington,WA,-31.7803,116.848
Talbot West,WA,-32.1521,116.6492
York,WA,-31.8881,116.7678
Inkpen,WA,-31.8637,116.541
East Beverley,WA,-32.0333,117.0167
Kokeby,WA,-32.2102,116.9712
Westdale,WA,-32.3134,116.6088
Beverley,WA,-32.1084,116.9274
Dale,WA,-32.2403,116.715
Morbinning,WA,-32.1,117.15
Bally Bally,WA,-32.1667,117.1
Bulyee,WA,-32.3667,117.5167
Kweda,WA,-32.3483,117.3961
Jelcobine,WA,-32.37,116.6208
Brookton,WA,-32.3723,117.0105
Aldersyde,WA,-32.3747,117.2834
Banksiadale,WA,-32.65,116.0833
Teesdale,WA,-32.6992,116.09
Etmilyn,WA,-32.6992,116.09
Marrinup,WA,-32.7,116.0167
Holyoake,WA,-32.7002,116.1013
Dwellingup,WA,-32.7144,116.0622
Inglehope,WA,-32.7315,116.1867
Tarwonga,WA,-32.7944,116.5071
Congelin,WA,-32.8402,116.8854
Culbin,WA,-32.7944,116.5071
Boraning,WA,-32.7944,116.5071
Narrakine,WA,-32.7944,116.5071
Williams,WA,-33.028,116.8792
Quindanning,WA,-33.0261,116.5003
Hillman River,WA,-32.2833,115.7636
Mumballup,WA,-33.5286,116.1133
Bowelling,WA,-33.4167,116.5
Harris River,WA,-33.2948,116.1482
Mungalup,WA,-33.3959,116.103
Mcalinden,WA,-33.578,116.2985
Preston Settlement,WA,-33.4183,116.1647
Yourdamung Lake,WA,-33.291,116.4254
Buckingham,WA,-33.4,116.3333
Shotts,WA,-33.3833,116.2667
Lyalls Mill,WA,-33.291,116.4254
Muja,WA,-33.4169,116.3772
Palmer,WA,-31.4062,119.6815
Noggerup,WA,-33.5833,116.1667
Cardiff,WA,-33.4292,116.2078
Collie,WA,-33.3621,116.1562
Worsley,WA,-33.3069,116.0067
Allanson,WA,-33.3359,116.0994
Collie Burn,WA,-33.4,116.1833
Benjinup,WA,-33.7667,116.3167
Winnejup,WA,-33.8937,116.1658
Kangaroo Gully,WA,-33.9595,116.1629
Bridgetown,WA,-33.9624,116.136
Catterick,WA,-33.8471,116.1402
Hester,WA,-33.9,116.15
Hester Brook,WA,-33.9267,116.0891
North Greenbushes,WA,-33.8225,116.053
Greenbushes,WA,-33.8497,116.0582
Sunnyside,WA,-34.0154,116.0999
Yornup,WA,-34.05,116.1667
Glenlynn,WA,-34.0063,116.1535
Kingston,WA,-34.0154,116.0999
Wandillup,WA,-34.0498,116.0605
Maranup,WA,-33.9557,116.0188
Cable Beach,WA,-17.961,122.2127
Meda,WA,-17.3559,123.7621
Camballin,WA,-17.9949,124.19
Derby,WA,-17.3029,123.6286
Jarlmadangah Burru,WA,-17.7491,124.414
King Leopold Ranges,WA,-17.1099,125.4806
Kimbolton,WA,-17.7491,124.414
Willare,WA,-17.7491,124.414
Geegully Creek,WA,-17.7491,124.414
St George Ranges,WA,-18.982,125.0087
Broomehill,WA,-33.843,117.6401
Broomehill Village,WA,-33.8495,117.6401
Broomehill East,WA,-33.8462,117.6401
Broomehill West,WA,-33.8462,117.6401
Dartnall,WA,-34.0809,117.649
Borderdale,WA,-34.0809,117.649
Wansbrough,WA,-34.1432,117.6715
Bobalong,WA,-34.0321,117.6025
Tambellup,WA,-34.0433,117.6414
Lake Toolbrunup,WA,-34.1023,117.8131
Moonies Hill,WA,-34.0833,117.5167
Kwolyin,WA,-31.9295,117.7501
Shackleton,WA,-31.9325,117.8313
Yarding,WA,-31.9276,117.9851
Bruce Rock,WA,-31.8805,118.1475
Ardath,WA,-32.0325,118.0952
Babakin,WA,-32.1264,118.0241
Picton,WA,-33.35,115.7
Picton East,WA,-33.3508,115.7268
Bunbury,WA,-33.3271,115.6414
Parkfield,WA,-33.2267,115.722
Leschenault,WA,-33.2452,115.7251
Wellesley,WA,-33.2343,115.7526
Binningup,WA,-33.1483,115.6952
Australind,WA,-33.2792,115.715
Naturaliste,WA,-33.5836,115.0523
Quindalup,WA,-33.6356,115.149
Quedjinup,WA,-33.6206,115.0917
Dunsborough,WA,-33.6148,115.1044
Eagle Bay,WA,-33.563,115.0652
Yallingup Siding,WA,-33.683,115.0977
Yallingup,WA,-33.7,115.1
Cloisters Square,WA,-31.952,115.8607
Subiaco,WA,-31.9485,115.8268
Shenton Park,WA,-31.9558,115.7981
Subiaco East,WA,-31.952,115.8112
Daglish,WA,-31.9518,115.8088
Wembley Downs,WA,-31.9117,115.7736
Scarborough,WA,-31.8958,115.7643
Rossmoyne,WA,-32.0397,115.8678
Ferndale,WA,-32.0349,115.9223
Riverton,WA,-32.0347,115.8986
Shelley,WA,-32.0296,115.8866
Leeming,WA,-32.0751,115.8661
Bull Creek,WA,-32.0563,115.8624
Willetton,WA,-32.0525,115.8878
Canning Vale Dc,WA,-31.9762,115.9052
Cannington,WA,-32.0163,115.9365
Stratham,WA,-33.4632,115.5862
Gwindinup,WA,-33.4547,115.6631
Elgin,WA,-33.4547,115.6631
North Boyanup,WA,-33.418,115.6746
Boyanup,WA,-33.4829,115.7284
The Plains,WA,-33.4547,115.6631
Forrest Beach,WA,-33.5426,115.5346
Capel River,WA,-33.5426,115.5346
Stirling Estate,WA,-33.5426,115.5346
Peppermint Grove Beach,WA,-33.5271,115.5065
Capel,WA,-33.5581,115.5628
Wilyabrup,WA,-33.7866,115.0323
Broadwater,WA,-33.663,115.2842
Ambergate,WA,-33.7059,115.3302
Yalyalup,WA,-33.675,115.4145
North Jindong,WA,-33.7288,115.1847
Yelverton,WA,-33.7505,115.1196
Metricup,WA,-33.7755,115.1329
Chapman Hill,WA,-33.7955,115.3311
Ludlow,WA,-33.6,115.4667
Busselton,WA,-33.6525,115.3455
Kaloorup,WA,-33.7826,115.2149
Ruabon,WA,-33.655,115.4912
Bovell,WA,-33.6801,115.361
Yoongarillup,WA,-33.7152,115.4268
Geographe,WA,-33.6397,115.3836
Abbey,WA,-33.6636,115.2564
Reinscourt,WA,-33.6535,115.4079
Acton Park,WA,-33.6967,115.3098
Anniebrook,WA,-33.6591,115.1726
Wonnerup,WA,-33.6333,115.4333
Jindong,WA,-33.743,115.2368
Tutunup,WA,-33.6813,115.5561
Vasse,WA,-33.6934,115.2678
Carbunup River,WA,-33.7,115.1833
Siesta Park,WA,-33.6555,115.225
Boallia,WA,-33.7842,115.2695
Walsall,WA,-33.6967,115.3098
Kealy,WA,-33.6719,115.2376
Marybrook,WA,-33.6527,115.2037
Kalgup,WA,-33.7173,115.3657
West Busselton,WA,-33.6579,115.3229
Sabina River,WA,-33.7501,115.4361
Abba River,WA,-33.6748,115.5102
Hithergreen,WA,-33.6967,115.3098
Cloverdale,WA,-31.9628,115.9443
Winchester,WA,-29.7737,115.9273
Carnamah,WA,-29.6887,115.8859
Wonthella,WA,-28.7669,114.6334
Karloo,WA,-28.791,114.6411
West End,WA,-28.7817,114.5793
Tarcoola Beach,WA,-28.81,114.6224
Mahomets Flats,WA,-28.792,114.6133
Spalding,WA,-28.7352,114.6365
Bluff Point,WA,-28.7374,114.6228
Waggrakine,WA,-28.7188,114.6392
Mount Tarcoola,WA,-28.7986,114.6253
Wandina,WA,-28.8194,114.6346
Meru,WA,-28.8033,114.6864
Moresby,WA,-28.7352,114.6724
Woorree,WA,-28.7668,114.6581
Geraldton Dc,WA,-28.7561,114.59
Beresford,WA,-28.7575,114.6196
Houtman Abrolhos,WA,-28.4624,113.6968
Sunset Beach,WA,-28.7191,114.623
Webberton,WA,-28.7524,114.6322
Geraldton,WA,-28.779,114.6146
Strathalbyn,WA,-28.7517,114.6458
Rangeway,WA,-28.7866,114.6306
Beachlands,WA,-28.7857,114.6019
Utakarra,WA,-28.7833,114.65
Geraldton Po,WA,-28.779,114.6146
Avon Valley National Park,WA,-31.6361,116.1887
Walyunga National Park,WA,-31.589,116.0964
Bullsbrook,WA,-31.669,115.9999
Lower Chittering,WA,-31.5833,116.1167
Chittering,WA,-31.4677,116.0801
Muchea,WA,-31.5821,115.9716
Mooliabeenee,WA,-31.3303,116.0212
Wannamal,WA,-31.1597,116.056
Christmas Island,WA,-20.7905,118.8132
Claremont,WA,-31.9796,115.7823
Rottnest Island,WA,-31.9952,115.5404
Jandakot,WA,-32.1016,115.8708
Beeliar,WA,-32.1334,115.8064
Atwell,WA,-32.1435,115.8653
South Lake,WA,-32.1112,115.8387
Cockburn Central,WA,-32.1213,115.8478
Hammond Park,WA,-32.1685,115.8504
Success,WA,-32.1428,115.85
Aubin Grove,WA,-32.1671,115.8626
Treeby,WA,-32.1194,115.8782
Yangebup,WA,-32.1206,115.8162
Banjup,WA,-32.1418,115.8867
Wattleup,WA,-32.1696,115.824
Munster,WA,-32.142,115.798
Lake Coogee,WA,-32.1518,115.7908
Henderson,WA,-32.1764,115.7746
Coogee,WA,-32.1193,115.7665
Bibra Lake Dc,WA,-32.1549,115.7916
Kwinana,WA,-32.2301,115.7813
Rockingham,WA,-32.2768,115.7298
Mornington,WA,-33.15,115.9333
Wokalup,WA,-33.1167,115.8667
Victoria Rock,WA,-30.996,120.8594
Londonderry,WA,-31.074,121.1228
Karramindie,WA,-30.996,120.8594
Coolgardie,WA,-30.9527,121.1635
Mount Burges,WA,-30.852,121.117
Wallaroo,WA,-30.8763,120.5734
Boorabbin,WA,-31.2076,120.3086
Bullabulling,WA,-31.0135,120.871
Hannans,WA,-30.7191,121.4548
Kalgoorlie,WA,-30.7461,121.4742
Kalgoorlie Dc,WA,-30.7326,121.4645
Hannans Po,WA,-30.7326,121.4645
Kalgoorlie Po,WA,-30.7326,121.4645
Kambalda West,WA,-31.2017,121.6306
Kambalda,WA,-31.2017,121.6708
Kambalda East,WA,-31.2055,121.6701
Gunyidi,WA,-30.1366,116.1792
Watheroo,WA,-30.2976,116.0572
Leeman,WA,-29.9494,114.9821
Green Head,WA,-30.0677,114.968
Waddy Forest,WA,-29.9927,115.9463
Marchagee,WA,-30.0543,116.074
Coorow,WA,-29.8819,116.0226
Eganu,WA,-30.0417,115.7424
Eneabba,WA,-29.8196,115.2659
Warradarge,WA,-30.0581,115.332
Bullaring,WA,-32.4964,117.7453
Adamsvale,WA,-32.192,117.7971
Gorge Rock,WA,-32.4567,117.9978
Kunjin,WA,-32.3554,117.7709
Corrigin,WA,-32.3338,117.8718
Kurrenkutten,WA,-32.2986,118.0971
Bilbarin,WA,-32.2061,117.9529
Perth,WA,-31.9522,115.8614
Swanbourne,WA,-31.9688,115.7673
Claremont North,WA,-31.9694,115.7827
Karrakatta,WA,-31.9676,115.798
Mount Claremont,WA,-31.9618,115.7834
North Perth,WA,-31.9272,115.8528
Cranbrook,WA,-34.2976,117.5518
Tenterden,WA,-34.362,117.5549
Monjebup,WA,-34.2606,118.5688
Boxwood Hill,WA,-34.3617,118.7467
Borden,WA,-34.073,118.2602
Magitup,WA,-34.1472,118.1398
Stirling Range National Park,WA,-34.2262,118.5112
Amelup,WA,-34.22,118.221
North Stirlings,WA,-34.2262,118.5112
Nalyerlup,WA,-34.1285,118.2623
Bremer Bay,WA,-34.3925,119.3798
Frankland River,WA,-34.3667,117.0667
Frankland,WA,-34.3667,117.0667
East Popanyinning,WA,-32.6329,117.2604
Popanyinning,WA,-32.6667,117.1333
Stratherne,WA,-32.6498,117.1969
West Popanyinning,WA,-32.6498,117.1969
Lol Gray,WA,-32.794,117.1301
Townsendale,WA,-32.794,117.1301
Cuballing,WA,-32.8196,117.1758
Dryandra,WA,-32.7667,116.9667
Wardering,WA,-32.8236,117.3358
Commodine,WA,-32.794,117.1301
Contine,WA,-32.8265,117.0223
Yornaning,WA,-32.7333,117.15
Meckering,WA,-31.6277,117.0114
Greenwoods Valley,WA,-31.4955,116.9344
Warding East,WA,-31.765,117.0021
Quelagetting,WA,-31.6294,116.9826
Watercarrin,WA,-31.4695,117.3028
Waeel,WA,-31.6034,117.3015
Youndegin,WA,-31.7885,117.3287
Wyola West,WA,-31.5526,117.3211
Wyola,WA,-31.5526,117.3211
Cunderdin,WA,-31.654,117.2337
Pithara,WA,-30.3919,116.6688
Marne,WA,-30.3919,116.6688
East Damboring,WA,-30.3919,116.6688
Buntine,WA,-29.987,116.5713
Lancelin,WA,-31.0225,115.3365
Karakin,WA,-31.0488,115.3949
Wedge Island,WA,-31.0112,115.3748
Nilgen,WA,-30.9622,115.3928
Cataby,WA,-30.7205,115.5271
Regans Ford,WA,-30.9747,115.7187
Mimegarra,WA,-30.7905,115.6496
Cooljarloo,WA,-30.7905,115.6496
Dandaragan,WA,-30.6762,115.7029
Yathroo,WA,-30.7905,115.6496
Cervantes,WA,-30.4961,115.0672
Jurien Bay,WA,-30.3059,115.0383
Grey,WA,-30.385,115.6605
Badgingarra,WA,-30.5102,115.5803
Nambung,WA,-30.385,115.6605
Hill River,WA,-30.385,115.6605
Boothendarra,WA,-30.2599,115.7406
Burekup,WA,-33.3071,115.8137
Waterloo,WA,-33.2398,116.1539
Pelican Point,WA,-33.3183,115.6929
Davenport,WA,-33.374,115.6852
Glen Iris,WA,-33.3371,115.6743
Gelorup,WA,-33.4242,115.6409
Usher,WA,-33.3798,115.6292
Withers,WA,-33.3681,115.6305
College Grove,WA,-33.3759,115.6591
South Bunbury,WA,-33.3491,115.6336
Dalyellup,WA,-33.4084,115.6151
Vittoria,WA,-33.3305,115.6659
East Bunbury,WA,-33.3362,115.6604
Carey Park,WA,-33.3488,115.6493
Eaton,WA,-33.3166,115.705
Millbridge,WA,-33.3062,115.735
Wellington Forest,WA,-33.4687,115.9745
Paradise,WA,-33.4368,115.8371
Ferguson,WA,-33.4368,115.8371
Crooked Brook,WA,-33.4682,115.8218
Dardanup West,WA,-33.3864,115.7296
Henty,WA,-33.4368,115.8371
Wellington Mill,WA,-33.4621,115.9078
Dardanup,WA,-33.3983,115.7518
Mount Barker,WA,-34.6308,117.6661
Takalarup,WA,-34.6276,118.0594
Woogenellup,WA,-34.5167,117.8333
Porongurup,WA,-34.65,117.9
Perillup,WA,-34.6923,117.2344
Forest Hill,WA,-34.6163,117.8171
South Stirling,WA,-34.5803,118.2094
Denbarker,WA,-34.6163,117.8171
William Bay,WA,-34.9941,117.2174
Parryville,WA,-35.0093,117.1146
Ocean Beach,WA,-35.0144,117.2896
Hazelvale,WA,-34.9303,116.8548
Kentdale,WA,-34.9336,117.0586
Mount Romance,WA,-34.9701,117.0922
Mount Lindsay,WA,-34.9701,117.0922
Mount Lindesay,WA,-34.9701,117.0922
Hay,WA,-34.9701,117.0922
Tingledale,WA,-34.9507,116.8825
Trent,WA,-34.9701,117.0922
Bow Bridge,WA,-34.989,116.9507
Peaceful Bay,WA,-35.039,116.928
Shadforth,WA,-34.9638,117.2692
Scotsdale,WA,-34.9059,117.3118
Denmark,WA,-34.9607,117.3532
Nornalup,WA,-34.9917,116.8202
Kordabup,WA,-34.929,117.1486
North Walpole,WA,-34.7234,116.6612
Broke,WA,-34.8497,116.6957
Walpole,WA,-34.976,116.7302
Minyirr,WA,-17.9813,122.2097
Dampier Peninsula,WA,-16.9324,122.8656
Gingerah,WA,-18.0716,122.2097
Bilingurr,WA,-17.9091,122.2292
Lagrange,WA,-18.6821,121.7846
Eighty Mile Beach,WA,-19.2407,121.6133
Broome,WA,-17.9554,122.2392
Roebuck,WA,-18.1713,122.5012
Waterbank,WA,-17.8184,122.2161
Djugun,WA,-17.9539,122.2279
Cockatoo Island,WA,-20.7905,118.8132
Koolan Island,WA,-20.7905,118.8132
Wyndham,WA,-16.3794,126.4993
Prince Regent River,WA,-16.3794,126.4993
Mitchell Plateau,WA,-16.3794,126.4993
Oombulgurri,WA,-16.3794,126.4993
Kalumburu,WA,-16.3794,126.4993
Drysdale River,WA,-16.3794,126.4993
Durack,WA,-16.3794,126.4993
Cambridge Gulf,WA,-16.3794,126.4993
Gibb,WA,-16.3794,126.4993
Warmun,WA,-16.3794,126.4993
Kununurra,WA,-16.3794,126.4993
Lake Argyle,WA,-16.3794,126.4993
Wijilawarrim,WA,-16.3794,126.4993
Thomson Brook,WA,-33.6411,115.9804
Paynedale,WA,-33.6526,115.7263
Queenwood,WA,-33.5478,115.9041
Argyle,WA,-33.5458,115.7707
Glen Mervyn,WA,-33.5355,116.0674
Brookhampton,WA,-33.6084,115.8726
Upper Capel,WA,-33.6213,115.8267
Beelerup,WA,-33.5756,115.8506
Charley Creek,WA,-33.5685,115.8786
Yabberup,WA,-33.5868,115.8702
Donnybrook,WA,-33.5713,115.8245
Lowden,WA,-33.5344,115.9756
Wilga,WA,-33.6833,116.2333
Wilga West,WA,-33.6833,116.2333
Newlands,WA,-33.6667,115.8667
Brazier,WA,-33.7674,115.8461
Kirup,WA,-33.7051,115.9313
Mullalyup,WA,-33.7333,115.9333
Southampton,WA,-33.8,115.9667
Balingup,WA,-33.8,115.9667
Grimwade,WA,-33.8,115.9667
Koomberkine,WA,-31.1,117.0333
Dowerin,WA,-31.1937,117.0396
Ucarty,WA,-31.2914,117.0115
Minnivale,WA,-31.1383,117.1809
Hindmarsh,WA,-31.2148,117.0962
Manmanning,WA,-30.8486,117.0977
Moojebing,WA,-33.6094,117.5722
Murdong,WA,-33.7577,117.5995
South Datatine,WA,-33.6577,117.6484
Carrolup,WA,-33.7435,117.3999
Datatine,WA,-33.4667,117.9167
Coyrecup,WA,-33.6781,117.83
Marracoonda,WA,-33.6668,117.4594
South Glencoe,WA,-33.6577,117.6484
Bullock Hills,WA,-33.6577,117.6484
Ewlyamartup,WA,-33.7055,117.7372
Pinwernying,WA,-33.6693,117.5427
Badgebup,WA,-33.6333,117.9
Coblinine,WA,-33.6165,117.6165
Katanning,WA,-33.6879,117.5584
Dumbleyung,WA,-33.3126,117.7393
Nairibin,WA,-33.3616,117.9218
Nippering,WA,-33.295,117.638
Bullock Hills,WA,-33.3231,117.7663
Moulyinning,WA,-33.2254,117.9269
North Moulyinning,WA,-33.1268,117.9109
Kukerin,WA,-33.1833,118.0833
South Kukerin,WA,-33.1702,118.1211
Merilup,WA,-33.3038,118.2121
North Kukerin,WA,-33.0235,118.0678
Beenong,WA,-33.045,118.5853
North Burngup,WA,-32.7976,118.6785
Lake Grace,WA,-33.1032,118.4646
Kuender,WA,-32.95,118.5333
Neendaling,WA,-33.1167,118.3333
South Lake Grace,WA,-33.0179,118.5073
Tarin Rock,WA,-33.1075,118.2308
North Lake Grace,WA,-33.0194,118.4662
Buniche,WA,-33.0039,118.766
Mallee Hill,WA,-33.0179,118.5073
Rawlinna,WA,-31.0115,125.3302
Parkeston,WA,-30.987,125.0548
Cundeelee,WA,-31.0505,123.2116
Zanthus,WA,-31.0351,123.5775
Forrest,WA,-30.851,128.1
East Fremantle,WA,-32.0382,115.7676
Palmyra,WA,-32.045,115.7859
Palmyra Dc,WA,-32.1549,115.7916
Jigalong,WA,-23.3564,119.7355
Newman,WA,-23.3564,119.7355
Nullagine,WA,-21.8897,120.1114
Telfer,WA,-21.2117,123.2617
Dundas,WA,-32.3872,121.7733
Eucla,WA,-32.0564,124.4478
Caiguna,WA,-32.2734,125.4939
Higginsville,WA,-32.0564,124.4478
Mundrabilla,WA,-31.815,128.2273
Cocklebiddy,WA,-32.037,126.091
Norseman,WA,-32.1977,121.7787
Fraser Range,WA,-32.0564,124.4478
Balladonia,WA,-32.3458,123.62
Madura,WA,-31.8995,127.0197
Widgiemooltha,WA,-31.4959,121.5787
North Cascade,WA,-32.9833,121.6333
Salmon Gums,WA,-32.9833,121.6333
Grass Patch,WA,-33.2317,121.7222
Scaddan,WA,-33.4445,121.731
Lort River,WA,-33.3356,121.3885
Wittenoom Hills,WA,-33.4612,122.1751
Mount Ney,WA,-33.4138,121.7649
Gibson,WA,-33.6442,121.8157
Israelite Bay,WA,-33.7873,121.9114
Buraminya,WA,-33.7873,121.9114
Cape Arid,WA,-33.7873,121.9114
Thevenard Island,WA,-20.85,116.7638
North Fremantle,WA,-32.0333,115.75
Fremantle,WA,-32.0563,115.7456
South Fremantle,WA,-32.0691,115.7545
Beaconsfield,WA,-32.0675,115.764
White Gum Valley,WA,-32.0603,115.7706
Bibra Lake Dc,WA,-32.0801,115.7968
Bibra Lake,WA,-32.0976,115.8192
Coolbellup,WA,-32.0812,115.8061
Hamilton Hill,WA,-32.0845,115.7795
Spearwood,WA,-32.1053,115.778
Kardinya,WA,-32.0656,115.8148
Hilton,WA,-32.0621,115.7805
North Lake,WA,-32.0819,115.8357
O'Connor,WA,-32.0581,115.7973
Samson,WA,-32.07,115.7977
O’Connor,WA,-32.0801,115.7968
North Coogee,WA,-32.0951,115.7597
Woodridge,WA,-31.3338,115.5959
Guilderton,WA,-31.3451,115.499
Caraban,WA,-31.3236,115.5336
Gabbadah,WA,-31.292,115.5059
Wilbinga,WA,-31.3236,115.5336
Seabird,WA,-31.2772,115.4439
Ledge Point,WA,-31.1002,115.3909
Breton Bay,WA,-31.1002,115.3909
Gingin,WA,-31.3472,115.9043
Granville,WA,-31.3,115.8691
Moondah,WA,-31.3293,115.9756
Cowalla,WA,-31.3,115.8691
Red Gully,WA,-31.3,115.8691
Yeal,WA,-31.3,115.8691
Bambun,WA,-31.4345,115.8798
Breera,WA,-31.4438,115.9463
Moore River National Park,WA,-31.3,115.8691
Ginginup,WA,-31.3066,115.9448
Orange Springs,WA,-31.3,115.8691
Beermullah,WA,-31.2343,115.786
Neergabby,WA,-31.3248,115.679
Cullalla,WA,-31.2194,115.9993
Boonanarring,WA,-31.201,115.8785
Coonabidgee,WA,-31.3451,115.8649
Lennard Brook,WA,-31.376,115.9314
Muckenburra,WA,-31.3129,115.7472
Mindarra,WA,-31.133,116.0455
Wanerie,WA,-31.1917,115.5847
Green Range,WA,-34.7144,118.4724
Kojaneerup South,WA,-34.5457,118.3248
Mettler,WA,-34.616,118.4505
Cape Riche,WA,-34.616,118.4505
Wellstead,WA,-34.6011,118.7458
Gnowellen,WA,-34.3808,118.5398
Cheynes,WA,-34.616,118.4505
Manypeaks,WA,-34.8381,118.1698
Palmdale,WA,-34.616,118.4505
Gnowangerup,WA,-33.937,118.009
Jackitup,WA,-33.8961,118.088
Pallinup,WA,-33.9104,117.9563
Kebaringup,WA,-34.0333,118.15
Muluckine,WA,-31.6902,116.6539
Jennacubbine,WA,-31.4402,116.7247
Wongamine,WA,-31.476,116.617
Irishtown,WA,-31.611,116.6772
