suburb,state,latitude,longitude,assigned_region
Telangatuk East,VIC,-37.0833,141.9667,
Zumsteins,VIC,-36.8083,142.0525,
Rocklands,VIC,-36.8083,142.0525,
Dahlen,VIC,-36.8083,142.0525,
Green Lake,VIC,-36.8083,142.0525,
Jilpanger,VIC,-36.8083,142.0525,
Remlaw,VIC,-36.8083,142.0525,
Kanagulk,VIC,-37.1333,141.8667,
Jallumba,VIC,-36.9333,141.95,
Archdale,VIC,-36.8333,143.5167,
Archdale Junction,VIC,-36.8724,143.516,
Cochranes Creek,VIC,-36.751,143.511,
Emu,VIC,-36.7333,143.4667,
Logan,VIC,-36.6167,143.4667,
Bealiba,VIC,-36.8,143.55,
Windsor,VIC,-37.8546,144.9934,
Prahran East,VIC,-37.8529,144.9933,
St Kilda South,VIC,-37.8599,144.9711,
St Kilda,VIC,-37.8599,144.9711,
St Kilda West,VIC,-37.8599,144.9711,
Brighton Road,VIC,-37.8821,144.9821,
Elwood,VIC,-37.8821,144.9821,
Elsternwick,VIC,-37.8864,145.0025,
Ripponlea,VIC,-37.878,144.995,
South Melbourne Dc,VIC,-37.8333,144.9667,
Albert Park,VIC,-37.8445,144.953,
Middle Park,VIC,-37.8512,144.962,
St Kilda Road Central,VIC,-37.8153,144.9756,
Ballyrogan,VIC,-37.4333,143.1333,
Buangor,VIC,-37.3667,143.1667,
Bayindeen,VIC,-37.3167,143.1667,
Middle Creek,VIC,-37.4,143.2333,
Landsborough,VIC,-37.0167,143.15,
Wattle Creek,VIC,-36.964,143.0777,
Shays Flat,VIC,-36.9903,143.0472,
Landsborough West,VIC,-36.9903,143.0472,
Navarre,VIC,-36.9,143.1,
Avoca,VIC,-37.0904,143.4736,
Glenlogie,VIC,-37.2329,143.2848,
Elmhurst,VIC,-37.1667,143.25,
Walkerville South,VIC,-38.8599,145.9933,
Mirboo South,VIC,-38.6645,145.9833,
Walkerville,VIC,-38.6645,145.9833,
Walkerville North,VIC,-38.8432,145.9984,
Venus Bay,VIC,-38.7004,145.8224,
Tarwin Lower,VIC,-38.7,145.85,
Grassy Spur,VIC,-38.5833,146.0333,
Buffalo Creek,VIC,-38.65,146.0333,
Waratah North,VIC,-38.75,146.0833,
Hoddle,VIC,-38.6833,146.1333,
Waratah Bay,VIC,-38.8051,146.0694,
Sandy Point,VIC,-38.8199,146.1174,
Foster,VIC,-38.6527,146.2007,
Tidal River,VIC,-38.653,146.2626,
Yanakie,VIC,-38.8114,146.2057,
Rumbug,VIC,-38.653,146.2626,
Wilsons Promontory,VIC,-38.9602,146.3677,
Shallow Inlet,VIC,-38.653,146.2626,
Port Franklin,VIC,-38.6833,146.2667,
Port Welshpool,VIC,-38.6992,146.4531,
Corinella,VIC,-38.4141,145.4276,
Caldermeade,VIC,-38.25,145.5333,
Lang Lang,VIC,-38.266,145.5621,
Lang Lang East,VIC,-38.2756,145.6531,
The Gurdies,VIC,-38.3847,145.5639,
Jam Jerrup,VIC,-38.3576,145.5241,
Grantville,VIC,-38.407,145.5301,
Coronet Bay,VIC,-38.4391,145.4457,
Queensferry,VIC,-38.4167,145.5,
Inverloch,VIC,-38.6266,145.7226,
Hamilton,VIC,-37.7442,142.022,
Brimboal,VIC,-37.3833,141.4,
Poolaijelo,VIC,-37.2324,141.0988,
Strathdownie,VIC,-37.7333,141.1833,
Chetwynd,VIC,-37.2833,141.4167,
Lindsay,VIC,-37.6002,141.1191,
Dergholm,VIC,-37.3833,141.2167,
Dorodong,VIC,-37.3332,141.0697,
Lake Mundi,VIC,-37.55,141.0,
Henty,VIC,-37.6667,141.5167,
Killara,VIC,-37.75,145.5,
Warrock,VIC,-37.4402,141.3291,
Sandford,VIC,-37.6167,141.4333,
Harrow,VIC,-37.1667,141.6,
Balmoral,VIC,-37.25,141.85,
Toorak,VIC,-37.8416,145.0144,
Hawksburn,VIC,-37.8416,145.0144,
Armadale,VIC,-37.8554,145.0205,
Armadale North,VIC,-37.85,145.0333,
Malvern,VIC,-37.8626,145.0281,
Malvern North,VIC,-37.853,145.032,
Kooyong,VIC,-37.8433,145.0358,
Tooronga,VIC,-37.8667,145.0667,
Glen Iris,VIC,-37.8667,145.0667,
Ashburton,VIC,-37.8667,145.0833,
Ashwood,VIC,-37.8666,145.1055,
Murchison,VIC,-36.6189,145.2172,
Moorilim,VIC,-36.6167,145.3167,
Murchison East,VIC,-36.6167,145.25,
Wanalta,VIC,-36.6,144.8833,
Moora,VIC,-36.5942,145.019,
Whroo,VIC,-36.65,145.0167,
Arcadia South,VIC,-36.5738,145.3548,
Pine Lodge,VIC,-36.381,145.551,
Cosgrove,VIC,-36.3451,145.6204,
Karramomus,VIC,-36.5264,145.4661,
Arcadia,VIC,-36.5654,145.3319,
Branditt,VIC,-36.4467,145.4752,
Tamleugh West,VIC,-36.5667,145.5333,
Dookie,VIC,-36.3273,145.6897,
Wattville,VIC,-36.2881,145.709,
Nalinga,VIC,-36.4167,145.7167,
Locksley,VIC,-36.8333,145.3333,
Longwood,VIC,-36.8,145.4167,
Armstrong Creek,VIC,-38.2312,144.3737,
Deakin University,VIC,-38.2394,144.3406,
Barwon Heads,VIC,-38.2745,144.4885,
Connewarre,VIC,-38.2667,144.4,
Breamlea,VIC,-38.2979,144.3857,
Bells Beach,VIC,-38.3751,144.2564,
Jan Juc,VIC,-38.3445,144.2952,
Torquay,VIC,-38.3308,144.3264,
Anglesea,VIC,-38.4073,144.1859,
Big Hill,VIC,-38.4676,144.0719,
Aireys Inlet,VIC,-38.464,144.1039,
Eastern View,VIC,-38.4827,144.027,
Fairhaven,VIC,-38.4577,144.0895,
Moggs Creek,VIC,-38.4658,144.0671,
Big Hill,VIC,-38.5404,143.9764,
Lorne,VIC,-38.5404,143.9764,
Birregurra,VIC,-38.3368,143.7847,
Mildura South,VIC,-34.4238,142.178,
Mildura Centre Plaza,VIC,-34.4238,142.178,
Nichols Point,VIC,-34.2103,142.2112,
Hattah,VIC,-34.7625,142.2815,
Tyenna,VIC,-35.3898,142.946,
Myall,VIC,-35.581,144.0013,
Robinvale Irrigation District Section C,VIC,-34.6178,142.7278,
Robinvale Irrigation District Section D,VIC,-34.9978,142.8267,
Liparoo,VIC,-34.7848,142.5431,
Robinvale,VIC,-34.5836,142.7723,
Robinvale Irrigation District Section B,VIC,-34.6184,142.7852,
Robinvale Irrigation District Section E,VIC,-34.6678,142.7611,
Tol Tol,VIC,-34.6514,142.8258,
Wemen,VIC,-34.7887,142.6301,
Murrabit,VIC,-35.5322,143.9524,
Normanville,VIC,-35.8161,143.7454,
Lake Meran,VIC,-35.8691,143.81,
Benjeroop,VIC,-35.4913,143.8604,
East Yeoburn,VIC,-35.7091,143.8581,
Wandella,VIC,-35.7091,143.8581,
Gonn Crossing,VIC,-35.5064,143.9308,
Macorna,VIC,-35.9177,144.0305,
Appin,VIC,-35.8751,143.8739,
Meering West,VIC,-35.7091,143.8581,
Appin South,VIC,-35.9307,143.8642,
Murrabit West,VIC,-35.5193,143.9049,
Bulga,VIC,-35.2728,143.5885,
Tyntynder,VIC,-35.241,143.541,
Pental Island,VIC,-35.4034,143.6912,
Murraydale,VIC,-35.2888,143.5587,
Beverford,VIC,-35.2238,143.4727,
Vinifera,VIC,-35.2031,143.3784,
Nyah,VIC,-35.1755,143.3774,
Wood Wood,VIC,-35.1037,143.3383,
Natya,VIC,-34.9567,143.2252,
Lake Powell,VIC,-34.715,142.9078,
Kenley,VIC,-34.8434,143.3388,
Piangil,VIC,-35.0585,143.3063,
Narrung,VIC,-34.774,143.2472,
Boundary Bend,VIC,-34.7213,143.1648,
Sandy Creek,VIC,-36.3,147.1,
Red Bluff,VIC,-36.2667,147.1,
Georges Creek,VIC,-36.1673,147.273,
Tintaldra,VIC,-36.052,147.9052,
Pine Mountain,VIC,-36.011,147.639,
Walwa,VIC,-35.9659,147.734,
Burrowye,VIC,-36.0279,147.5562,
Wangaratta,VIC,-36.3585,146.3206,
Wangaratta West,VIC,-36.5333,146.2167,
Yarrunga,VIC,-36.4459,146.2686,
Appin Park,VIC,-36.4459,146.2686,
Gooramadda,VIC,-36.0,146.55,
Browns Plains,VIC,-36.0472,146.6387,
Boorhaman North,VIC,-36.095,146.2226,
Brimin,VIC,-36.0513,146.2249,
Lake Moodemere,VIC,-36.0496,146.4317,
Dugays Bridge,VIC,-36.0496,146.4317,
Norong Central,VIC,-36.0833,146.3333,
Prentice North,VIC,-36.0333,146.5,
Rutherglen,VIC,-36.0543,146.4621,
Great Southern,VIC,-36.0667,146.4833,
Whitfield,VIC,-36.7833,146.4167,
Wonnangatta,VIC,-36.6049,146.722,
Havilah,VIC,-36.6049,146.722,
Havillah,VIC,-36.6049,146.722,
Selwyn,VIC,-36.6049,146.722,
Hurdle Flat,VIC,-36.3833,146.7333,
Stanley,VIC,-36.4167,146.75,
Baarmutha,VIC,-36.4167,146.6833,
Illowa,VIC,-38.3333,142.4167,
Tower Hill,VIC,-38.3333,142.35,
Southern Cross,VIC,-38.3,142.4,
Killarney,VIC,-38.35,142.3333,
Jericho,VIC,-38.0569,146.2191,
Hill End,VIC,-38.0167,146.15,
Coopers Creek,VIC,-37.9833,146.4333,
Thaloo,VIC,-38.0569,146.2191,
Toombon,VIC,-38.0569,146.2191,
Thalloo,VIC,-38.0842,146.3081,
Newborough East,VIC,-38.0569,146.2191,
Westbury,VIC,-38.1363,146.2175,
Gippsland Mc,VIC,-38.2903,146.5885,
Flynn,VIC,-38.1667,146.6833,
Rosedale,VIC,-38.1545,146.7886,
Sale North,VIC,-38.2148,147.0616,
Guthridge,VIC,-38.2148,147.0616,
Giffard,VIC,-38.4167,147.0833,
Seacombe,VIC,-38.1167,147.4333,
Fulham,VIC,-38.1,146.9833,
Longford,VIC,-38.1624,147.0859,
Paradise Beach,VIC,-38.1962,147.4152,
Loch Sport,VIC,-38.0401,147.5918,
The Honeysuckles,VIC,-38.3536,147.2195,
Flamingo Beach,VIC,-38.2819,147.3046,
Seaspray,VIC,-38.3761,147.1906,
Golden Beach,VIC,-38.2109,147.3987,
Darriman,VIC,-38.45,146.9333,
Glomar Beach,VIC,-38.3016,147.2795,
Somerton Park,VIC,-38.1804,147.169,
Sale East Raaf,VIC,-38.1035,147.127,
East Sale Raaf,VIC,-38.1035,147.127,
Mewburn Park,VIC,-37.9214,146.8621,
Maffra,VIC,-37.9713,146.9837,
Bushy Park,VIC,-37.8667,147.0333,
Nuntin,VIC,-37.8899,146.9726,
The Fingerboard,VIC,-37.8084,147.3096,
Johnstones Hill,VIC,-38.4422,146.3299,
Mirboo East,VIC,-38.4833,146.2833,
Budgeree East,VIC,-38.45,146.3833,
Mcloughlins Beach,VIC,-38.6101,146.8906,
Woodside Beach,VIC,-38.5467,146.9784,
Woodside North,VIC,-38.5299,146.885,
Cherrilong,VIC,-38.5833,146.8833,
Woodside,VIC,-38.5238,146.8751,
Paynesville,VIC,-37.9189,147.7194,
Ocean Grange,VIC,-37.9178,147.7264,
Boole Poole,VIC,-37.9178,147.7264,
Woorarra,VIC,-38.5918,146.3804,
Toora,VIC,-38.6629,146.3279,
Agnes,VIC,-38.6857,146.3898,
Christies,VIC,-38.5333,146.4,
Welshpool,VIC,-38.6667,146.4333,
Hedley,VIC,-38.6333,146.5,
Nareen,VIC,-37.3833,141.5667,
Tarrayoukyan,VIC,-37.3167,141.5833,
Culla,VIC,-37.2378,141.5765,
Parkwood,VIC,-37.6167,141.7833,
Connewirricoo,VIC,-37.2,141.4667,
Jallakin,VIC,-37.0338,141.2876,
Meereek,VIC,-37.0833,141.0833,
Langkoop,VIC,-37.1,141.0333,
Apsley,VIC,-36.9667,141.0833,
Benayeo,VIC,-36.8408,141.0431,
Jilpanger,VIC,-36.8364,141.8134,
Grass Flat,VIC,-36.8364,141.8134,
Arapiles,VIC,-36.7333,141.85,
Neuarpurr,VIC,-36.7667,141.0833,
Yarrunga,VIC,-36.3667,141.35,
Broughton,VIC,-36.1667,141.35,
Glenlee,VIC,-36.2167,141.85,
Netherby,VIC,-36.1167,141.65,
Serviceton,VIC,-36.3833,140.9833,
Telopea Downs,VIC,-36.375,141.0583,
Greythorn,VIC,-37.7909,145.0939,
Balwyn North,VIC,-37.7909,145.0939,
Box Hill,VIC,-37.8189,145.1254,
Houston,VIC,-37.8256,145.1232,
Box Hill Central,VIC,-37.8256,145.1232,
Kerrimuir,VIC,-37.8015,145.1174,
Laburnum,VIC,-37.8227,145.1535,
Blackburn North,VIC,-37.8093,145.1518,
Blackburn South,VIC,-37.8398,145.1555,
Blackburn,VIC,-37.819,145.1533,
Mitcham,VIC,-37.8167,145.2,
Mitcham North,VIC,-37.8167,145.2,
Rangeview,VIC,-37.8167,145.2,
Burwood East,VIC,-37.85,145.15,
Donnybrook,VIC,-37.5333,144.9833,
Mickleham,VIC,-37.5366,144.902,
Craigieburn,VIC,-37.6,144.95,
Kalkallo,VIC,-37.5333,144.95,
Thomastown,VIC,-37.6833,145.0167,
Lalor Plaza,VIC,-37.6667,145.0167,
Epping Dc,VIC,-37.65,145.0333,
Epping,VIC,-37.65,145.0333,
Wollert,VIC,-37.5833,145.0333,
Woodstock,VIC,-37.55,145.0333,
Morang South,VIC,-37.65,145.1,
Beveridge,VIC,-37.4833,144.9833,
Wodonga Plaza,VIC,-36.1226,146.87,
West Wodonga,VIC,-36.1235,146.8519,
Bandiana Milpo,VIC,-36.1479,146.9262,
Laverton Raaf,VIC,-37.8619,144.7437,
Williams Raaf,VIC,-37.8619,144.7437,
Altona Meadows,VIC,-37.8841,144.7837,
Laverton,VIC,-37.862,144.7698,
Point Cook,VIC,-37.9148,144.7509,
Quandong,VIC,-37.8139,144.4951,
Chartwell,VIC,-37.9098,144.6387,
Cocoroc,VIC,-37.9728,144.5643,
Werribee South,VIC,-37.9475,144.7167,
Brookfield,VIC,-37.7008,144.5603,
Eynesbury,VIC,-37.8004,144.5746,
Fitzroy,VIC,-37.7984,144.9783,
Collingwood North,VIC,-37.8025,144.9887,
Collingwood,VIC,-37.8025,144.9887,
Abbotsford,VIC,-37.8,145.0,
Alphington,VIC,-37.7835,145.0288,
Fairfield,VIC,-37.7798,145.0176,
Cremorne,VIC,-37.8318,144.9938,
Richmond,VIC,-37.8182,145.0018,
Victoria Gardens,VIC,-37.8265,145.0043,
Richmond North,VIC,-37.8265,145.0043,
Burnley North,VIC,-37.8265,145.0043,
Burnley,VIC,-37.8296,145.0173,
Richmond South,VIC,-37.8265,145.0043,
Richmond East,VIC,-37.8265,145.0043,
Chirnside Park,VIC,-37.7386,145.3143,
Lilydale,VIC,-37.75,145.35,
Belgrave South,VIC,-37.9333,145.3333,
Montrose,VIC,-37.8167,145.35,
Yering,VIC,-37.7,145.3667,
Coldstream,VIC,-37.7249,145.378,
Narbethong,VIC,-37.5639,145.6557,
Fernshaw,VIC,-37.6,145.6333,
Marysville,VIC,-37.5098,145.7481,
Cambarville,VIC,-37.5588,145.8906,
Emerald,VIC,-37.9317,145.4409,
Avonsleigh,VIC,-37.9119,145.4843,
Clematis,VIC,-37.9333,145.4167,
Macclesfield,VIC,-37.8833,145.4833,
Olinda,VIC,-37.85,145.3667,
Monbulk,VIC,-37.8743,145.4259,
Powelltown,VIC,-37.8667,145.75,
Gilderoy,VIC,-37.8667,145.7167,
Three Bridges,VIC,-37.8454,145.6845,
East Warburton,VIC,-37.7364,145.7429,
Mcmahons Creek,VIC,-37.7167,145.8333,
Reefton,VIC,-37.7487,145.7193,
Warburton,VIC,-37.7537,145.6904,
Narre Warren North,VIC,-37.9833,145.3167,
Narre Warren East,VIC,-37.9639,145.3629,
Mt Baw Baw,VIC,-37.8595,146.0687,
Gentle Annie,VIC,-37.938,145.8359,
Baw Baw,VIC,-37.831,146.31,
Noojee,VIC,-37.8452,145.9693,
Toorongo,VIC,-37.8595,146.0687,
Ada,VIC,-37.8595,146.0687,
Loch Valley,VIC,-37.8333,146.0,
Glenorchy,VIC,-36.9,142.6833,
Hopevale,VIC,-35.8,142.2333,
Hopetoun,VIC,-35.727,142.3663,
Yarto,VIC,-35.5,142.2667,
Banyenong,VIC,-36.3061,142.9045,
Lake Buloke,VIC,-35.5039,142.8498,
Germantown,VIC,-36.7412,147.0698,
Mount Hotham,VIC,-36.8226,147.0557,
Hotham Heights,VIC,-36.993,147.1523,
Bright,VIC,-36.73,146.9598,
French Island,VIC,-38.3499,145.3656,
Tankerton,VIC,-38.3872,145.2915,
Elizabeth Island,VIC,-38.3685,145.3286,
Denham,WA,-25.9268,113.5333,
Francois Peron National Park,WA,-25.8597,113.6238,
Useless Loop,WA,-25.8597,113.6238,
Shark Bay,WA,-25.8597,113.6238,
Dirk Hartog,WA,-25.8597,113.6238,
Dirk Hartog Island,WA,-25.8597,113.6238,
Nanga,WA,-25.8597,113.6238,
Monkey Mia,WA,-25.7927,113.7143,
Dampier Archipelago,WA,-20.6627,116.7126,
Dampier,WA,-20.6627,116.7126,
Point Samson,WA,-20.6289,117.1927,
Cossack,WA,-20.7,117.2,
Wickham,WA,-20.6747,117.1378,
Home Island Cocos (Keeling) Islands,WA,-20.7905,118.8132,
West Island Cocos (Keeling) Islands,WA,-20.7905,118.8132,
Collingwood Park,WA,-35.0055,117.8363,
Mount Melville,WA,-35.0222,117.8714,
Mount Elphinstone,WA,-35.0194,117.8518,
Torbay,WA,-35.0233,117.6606,
Bayonet Head,WA,-34.973,117.9345,
Kronkup,WA,-35.0506,117.6186,
Big Grove,WA,-35.0808,117.879,
Torndirrup,WA,-35.0941,117.906,
Millbrook,WA,-34.9068,117.8726,
Centennial Park,WA,-35.0153,117.8805,
West Cape Howe,WA,-35.0827,117.6255,
Frenchman Bay,WA,-35.0935,117.9491,
Emu Point,WA,-35.0,117.9381,
Nanarup,WA,-34.9956,118.0647,
Middleton Beach,WA,-35.0237,117.911,
Green Valley,WA,-35.0055,117.8363,
Sandpatch,WA,-35.0055,117.8363,
Vancouver Peninsula,WA,-35.0055,117.8363,
Bornholm,WA,-35.0606,117.5769,
Kalgan,WA,-34.8847,118.0131,
Seppings,WA,-35.0099,117.9087,
Lockyer,WA,-35.0057,117.8588,
Goode Beach,WA,-35.0887,117.9358,
Collingwood Heights,WA,-34.9927,117.9207,
Nullaki,WA,-35.0161,117.3785,
Elleker,WA,-35.0092,117.7303,
Little Grove,WA,-35.068,117.872,
Lowlands,WA,-35.0577,117.5144,
Albany,WA,-35.0269,117.8837,
Port Albany,WA,-35.0319,117.9003,
Robinson,WA,-35.0285,117.8342,
Lower King,WA,-34.9578,117.9383,
Youngs Siding,WA,-35.0167,117.5167,
Albany Dc,WA,-34.7609,117.9075,
Albany Po,WA,-35.0269,117.8837,
Forrestdale,WA,-32.1552,115.9342,
Brookdale,WA,-32.167,116.0019,
Piara Waters,WA,-32.1334,115.9163,
Doobarda,WA,-32.1546,115.9882,
Armadale,WA,-32.1461,116.0093,
Walliston Dc,WA,-31.8819,115.8243,
Kelmscott Dc,WA,-32.1171,116.0135,
East Lyons River,WA,-25.0499,115.2091,
West Lyons River,WA,-25.0499,115.2091,
North West Cape,WA,-21.9263,114.0295,
Exmouth,WA,-21.9306,114.1209,
Learmonth,WA,-22.25,114.0833,
Exmouth Gulf,WA,-22.0357,114.0779,
Cape Range National Park,WA,-22.0357,114.0779,
Talandji,WA,-21.6376,115.1122,
Peedamulla,WA,-21.6376,115.1122,
Yannarie,WA,-21.6376,115.1122,
Onslow,WA,-21.6376,115.1122,
Barrow Island,WA,-20.85,116.7638,
Fortescue,WA,-21.6392,116.3222,
Millstream,WA,-21.6392,116.3222,
Scott River East,WA,-34.3458,115.4468,
Gracetown,WA,-33.8404,115.0194,
Forest Grove,WA,-34.0667,115.0833,
Redgate,WA,-34.05,115.0917,
Boranup,WA,-34.05,115.0917,
Scott River,WA,-34.2651,115.2674,
Hamelin Bay,WA,-34.2264,115.0571,
Deepdene,WA,-34.3063,115.155,
Kudardup,WA,-34.2491,115.1552,
Leeuwin,WA,-34.3455,115.1365,
Molloy Island,WA,-34.3063,115.155,
East Augusta,WA,-34.315,115.169,
Augusta,WA,-34.3157,115.1592,
Midland Dc,WA,-31.9085,115.8885,
Bassendean Dc,WA,-31.8496,115.8584,
Coolbinia,WA,-31.9147,115.8489,
Menora,WA,-31.9189,115.8621,
Mount Lawley,WA,-31.9344,115.8716,
Maylands,WA,-31.931,115.8949,
Bayswater,WA,-31.9169,115.9178,
Dianella,WA,-31.8882,115.8719,
Noranda,WA,-31.8733,115.899,
Morley,WA,-31.8877,115.9099,
Bassendean,WA,-31.9091,115.9437,
Guildford,WA,-31.9,115.9667,
Malaga,WA,-31.8526,115.881,
Malaga Dc,WA,-31.8496,115.8584,
Rivervale,WA,-31.9555,115.9131,
Redcliffe,WA,-31.9384,115.9464,
Belmont,WA,-31.9435,115.9255,
Ascot,WA,-31.9382,115.9226,
Welshpool Dc,WA,-31.9944,115.9222,
Welshpool,WA,-31.9944,115.9222,
Welshpool Dc,WA,-32.005,115.9387,
Flint,WA,-31.9007,116.7937,
Mount Observation,WA,-31.9007,116.7937,
Wilberforce,WA,-31.9007,116.7937,
Flynn,WA,-31.9007,116.7937,
Saint Ronans,WA,-31.9197,116.6453,
Talbot,WA,-32.0333,116.6833,
Westdale,WA,-32.3134,116.6088,
Beverley,WA,-32.1084,116.9274,
Banksiadale,WA,-32.65,116.0833,
Teesdale,WA,-32.6992,116.09,
Etmilyn,WA,-32.6992,116.09,
Marrinup,WA,-32.7,116.0167,
Dwellingup,WA,-32.7144,116.0622,
Tarwonga,WA,-32.7944,116.5071,
Congelin,WA,-32.8402,116.8854,
Culbin,WA,-32.7944,116.5071,
Boraning,WA,-32.7944,116.5071,
Narrakine,WA,-32.7944,116.5071,
Williams,WA,-33.028,116.8792,
Quindanning,WA,-33.0261,116.5003,
Hillman River,WA,-32.2833,115.7636,
Bowelling,WA,-33.4167,116.5,
Mcalinden,WA,-33.578,116.2985,
Yourdamung Lake,WA,-33.291,116.4254,
Buckingham,WA,-33.4,116.3333,
Muja,WA,-33.4169,116.3772,
Palmer,WA,-31.4062,119.6815,
Cardiff,WA,-33.4292,116.2078,
Collie,WA,-33.3621,116.1562,
Sunnyside,WA,-34.0154,116.0999,
Kingston,WA,-34.0154,116.0999,
Cable Beach,WA,-17.961,122.2127,
Meda,WA,-17.3559,123.7621,
Derby,WA,-17.3029,123.6286,
King Leopold Ranges,WA,-17.1099,125.4806,
Kimbolton,WA,-17.7491,124.414,
Willare,WA,-17.7491,124.414,
Broomehill,WA,-33.843,117.6401,
Yarding,WA,-31.9276,117.9851,
Picton,WA,-33.35,115.7,
Bunbury,WA,-33.3271,115.6414,
Parkfield,WA,-33.2267,115.722,
Leschenault,WA,-33.2452,115.7251,
Wellesley,WA,-33.2343,115.7526,
Binningup,WA,-33.1483,115.6952,
Naturaliste,WA,-33.5836,115.0523,
Quindalup,WA,-33.6356,115.149,
Dunsborough,WA,-33.6148,115.1044,
Yallingup,WA,-33.7,115.1,
Cloisters Square,WA,-31.952,115.8607,
Subiaco East,WA,-31.952,115.8112,
Wembley Downs,WA,-31.9117,115.7736,
Scarborough,WA,-31.8958,115.7643,
Rossmoyne,WA,-32.0397,115.8678,
Ferndale,WA,-32.0349,115.9223,
Riverton,WA,-32.0347,115.8986,
Shelley,WA,-32.0296,115.8866,
Leeming,WA,-32.0751,115.8661,
Bull Creek,WA,-32.0563,115.8624,
Willetton,WA,-32.0525,115.8878,
Canning Vale Dc,WA,-31.9762,115.9052,
Stratham,WA,-33.4632,115.5862,
Elgin,WA,-33.4547,115.6631,
Forrest Beach,WA,-33.5426,115.5346,
Stirling Estate,WA,-33.5426,115.5346,
Peppermint Grove Beach,WA,-33.5271,115.5065,
Wilyabrup,WA,-33.7866,115.0323,
Broadwater,WA,-33.663,115.2842,
Busselton,WA,-33.6525,115.3455,
Geographe,WA,-33.6397,115.3836,
Abbey,WA,-33.6636,115.2564,
Acton Park,WA,-33.6967,115.3098,
Anniebrook,WA,-33.6591,115.1726,
Wonnerup,WA,-33.6333,115.4333,
Siesta Park,WA,-33.6555,115.225,
Marybrook,WA,-33.6527,115.2037,
West Busselton,WA,-33.6579,115.3229,
West End,WA,-28.7817,114.5793,
Tarcoola Beach,WA,-28.81,114.6224,
Spalding,WA,-28.7352,114.6365,
Bluff Point,WA,-28.7374,114.6228,
Moresby,WA,-28.7352,114.6724,
Geraldton Dc,WA,-28.7561,114.59,
Beresford,WA,-28.7575,114.6196,
Houtman Abrolhos,WA,-28.4624,113.6968,
Sunset Beach,WA,-28.7191,114.623,
Geraldton,WA,-28.779,114.6146,
Strathalbyn,WA,-28.7517,114.6458,
Beachlands,WA,-28.7857,114.6019,
Geraldton Po,WA,-28.779,114.6146,
Avon Valley National Park,WA,-31.6361,116.1887,
Bullsbrook,WA,-31.669,115.9999,
Lower Chittering,WA,-31.5833,116.1167,
Muchea,WA,-31.5821,115.9716,
Christmas Island,WA,-20.7905,118.8132,
Claremont,WA,-31.9796,115.7823,
Rottnest Island,WA,-31.9952,115.5404,
Jandakot,WA,-32.1016,115.8708,
Treeby,WA,-32.1194,115.8782,
Banjup,WA,-32.1418,115.8867,
Henderson,WA,-32.1764,115.7746,
Coogee,WA,-32.1193,115.7665,
Bibra Lake Dc,WA,-32.1549,115.7916,
Kwinana,WA,-32.2301,115.7813,
Rockingham,WA,-32.2768,115.7298,
Mornington,WA,-33.15,115.9333,
Victoria Rock,WA,-30.996,120.8594,
Londonderry,WA,-31.074,121.1228,
Coolgardie,WA,-30.9527,121.1635,
Wallaroo,WA,-30.8763,120.5734,
Boorabbin,WA,-31.2076,120.3086,
Kalgoorlie Dc,WA,-30.7326,121.4645,
Hannans Po,WA,-30.7326,121.4645,
Kalgoorlie Po,WA,-30.7326,121.4645,
Kambalda,WA,-31.2017,121.6708,
Gunyidi,WA,-30.1366,116.1792,
Watheroo,WA,-30.2976,116.0572,
Leeman,WA,-29.9494,114.9821,
Green Head,WA,-30.0677,114.968,
Marchagee,WA,-30.0543,116.074,
Eganu,WA,-30.0417,115.7424,
Eneabba,WA,-29.8196,115.2659,
Warradarge,WA,-30.0581,115.332,
Perth,WA,-31.9522,115.8614,
Swanbourne,WA,-31.9688,115.7673,
Claremont North,WA,-31.9694,115.7827,
North Perth,WA,-31.9272,115.8528,
Cranbrook,WA,-34.2976,117.5518,
Tenterden,WA,-34.362,117.5549,
Boxwood Hill,WA,-34.3617,118.7467,
Bremer Bay,WA,-34.3925,119.3798,
Frankland River,WA,-34.3667,117.0667,
Frankland,WA,-34.3667,117.0667,
Wyola,WA,-31.5526,117.3211,
Buntine,WA,-29.987,116.5713,
Lancelin,WA,-31.0225,115.3365,
Wedge Island,WA,-31.0112,115.3748,
Nilgen,WA,-30.9622,115.3928,
Cervantes,WA,-30.4961,115.0672,
Jurien Bay,WA,-30.3059,115.0383,
Grey,WA,-30.385,115.6605,
Nambung,WA,-30.385,115.6605,
Hill River,WA,-30.385,115.6605,
Boothendarra,WA,-30.2599,115.7406,
Waterloo,WA,-33.2398,116.1539,
Pelican Point,WA,-33.3183,115.6929,
Davenport,WA,-33.374,115.6852,
Glen Iris,WA,-33.3371,115.6743,
Usher,WA,-33.3798,115.6292,
Withers,WA,-33.3681,115.6305,
South Bunbury,WA,-33.3491,115.6336,
Dalyellup,WA,-33.4084,115.6151,
Vittoria,WA,-33.3305,115.6659,
Eaton,WA,-33.3166,115.705,
Paradise,WA,-33.4368,115.8371,
Ferguson,WA,-33.4368,115.8371,
Henty,WA,-33.4368,115.8371,
Mount Barker,WA,-34.6308,117.6661,
Forest Hill,WA,-34.6163,117.8171,
William Bay,WA,-34.9941,117.2174,
Parryville,WA,-35.0093,117.1146,
Ocean Beach,WA,-35.0144,117.2896,
Hazelvale,WA,-34.9303,116.8548,
